combat_id,start_time,player_ids,player_info,monsters_info,party_size,total_slots,total_max_slots,party_classes_with_level,party_total_class_composition,player_individual_hp_ratios,player_individual_ac,player_individual_prof_bonus,player_individual_strength,player_individual_dexterity,player_individual_constitution,player_individual_intelligence,player_individual_wisdom,player_individual_charisma,monster_types,monster_number,monster_total_level,party_total_level,party_level1_spellslots,party_level2_spellslots,party_level3_spellslots,party_level4_spellslots,party_level5_spellslots,party_level6_spellslots,party_level7_spellslots,party_level8_spellslots,party_level9_spellslots,party_total_ac,party_total_precombat_hp,party_total_postcombat_hp,party_total_hpratio,party_total_prof_bonus,party_total_strength,party_total_dexterity,party_total_constitution,party_total_intelligence,party_total_wisdom,party_total_charisma,player_monster_ratio,monster_player_ratio,Blood Hunter,Ranger,Bard,Rogue,Warlock,Wizard,Druid,Monk,Paladin,Fighter,Barbarian,Cleric,Sorcerer,weighted_monster_level,weighted_spell_slots
1664169196-72b52408-3cb3-4cf3-a4f9-03e86f34480a,1664169196.0339878,['240841653859895464'],"[{'hp_ratio': (0, 27), 'class': [('Cleric', 3)], 'slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 17, 'constitution': 17, 'intelligence': 12, 'wisdom': 19, 'charisma': 13}}]","[{'monster_id': 'da909cfb-2b26-48f2-b0a5-be7545791e07', 'monster_code': 'ET1', 'monster_name': 'Ettercap', 'level': 2.0}, {'monster_id': '77f86103-fb87-43b4-9e51-96450d1199ed', 'monster_code': 'LD1', 'monster_name': 'Living Doll', 'level': 2.0}, {'monster_id': 'abda005b-9cd5-4efc-a996-628169b08c2c', 'monster_code': 'LD2', 'monster_name': 'Living Doll', 'level': 2.0}, {'monster_id': 'b212acbb-3240-4a3d-bebe-1503a2bedee9', 'monster_code': 'LD3', 'monster_name': 'Living Doll', 'level': 2.0}, {'monster_id': '5b0953e5-e370-43b0-b68f-b10cb2b486c3', 'monster_code': 'GH1', 'monster_name': 'Ghoul', 'level': 1.0}, {'monster_id': '4a73ce56-61b9-4e9b-9a99-a59f88448b6a', 'monster_code': 'GH3', 'monster_name': 'Ghoul', 'level': 1.0}, {'monster_id': 'a7f25d10-dcfb-4c1b-b07e-a72dc74bd91e', 'monster_code': 'GH2', 'monster_name': 'Ghoul', 'level': 1.0}]",1,"{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 3)]",['Cleric'],"[(0, 27)]",[18],[2],[16],[17],[17],[12],[19],[13],"['Ettercap', 'Living Doll', 'Living Doll', 'Living Doll', 'Ghoul', 'Ghoul', 'Ghoul']",7,11,3,4,2,0,0,0,0,0,0,0,18,27,0,0.00,2,16,17,17,12,19,13,0.1428571428571428,7,0,0,0,0,0,0,0,0,0,0,0,1,0,27.5,58
1663326623-6715ed80-f97c-4ed2-8c81-b07f4018a07f,1663326623.4484527,['163631059791733886'],"[{'hp_ratio': (0, 44), 'class': [('Blood Hunter', 4)], 'slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 12, 'constitution': 14, 'intelligence': 12, 'wisdom': 16, 'charisma': 11}}]","[{'monster_id': '5a742fb3-529a-461f-93b2-cfad371483e4', 'monster_code': 'YtMT11', 'monster_name': 'Yuan-ti Malison (Type 1)', 'level': 3.0}, {'monster_id': '44ef7bd5-9516-4db9-bc0a-b357a5111855', 'monster_code': 'YtP1', 'monster_name': 'Yuan-ti Pureblood', 'level': 1.0}, {'monster_id': '9ac9123b-6b65-4051-90c4-db1fcf54fd59', 'monster_code': 'YtP2', 'monster_name': 'Yuan-ti Pureblood', 'level': 1.0}, {'monster_id': '78569727-8c86-4dc6-af8c-e268e2c06032', 'monster_code': 'YtP3', 'monster_name': 'Yuan-ti Pureblood', 'level': 1.0}]",1,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Blood Hunter', 4)]",['Blood Hunter'],"[(0, 44)]",[18],[2],[18],[12],[14],[12],[16],[11],"['Yuan-ti Malison (Type 1)', 'Yuan-ti Pureblood', 'Yuan-ti Pureblood', 'Yuan-ti Pureblood']",4,6,4,1,0,0,0,0,0,0,0,0,18,44,0,0.00,2,18,12,14,12,16,11,0.25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6
1662304134-6c3dd49b-7db4-4d9c-b7ee-c1077a59c7fc,1662304135.023665,['254235062041722309'],"[{'hp_ratio': (0, 38), 'class': [('Barbarian', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 15, 'constitution': 20, 'intelligence': 11, 'wisdom': 14, 'charisma': 13}}]","[{'monster_id': '0c52f52f-f47d-42f9-9fbd-4f15ace515b9', 'monster_code': 'FS1', 'monster_name': 'Ferol Sal', 'level': 3.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Barbarian', 3)]",['Barbarian'],"[(0, 38)]",[17],[2],[18],[15],[20],[11],[14],[13],['Ferol Sal'],1,3,3,0,0,0,0,0,0,0,0,0,17,38,0,0.00,2,18,15,20,11,14,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
1666493216-5910d25d-b987-4a60-925c-a3b807dac0ee,1666493216.1819544,['278328381340542754'],"[{'hp_ratio': (0, 31), 'class': [('Ranger', 3)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 2, 'strength': 12, 'dexterity': 20, 'constitution': 16, 'intelligence': 12, 'wisdom': 16, 'charisma': 6}}]","[{'monster_id': '83ffcef2-06b8-46ef-91cc-75bba0450630', 'monster_code': 'CY1', 'monster_name': 'Cyclops', 'level': 6.0}]",1,"{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Ranger', 3)]",['Ranger'],"[(0, 31)]",[17],[2],[12],[20],[16],[12],[16],[6],['Cyclops'],1,6,3,3,0,0,0,0,0,0,0,0,17,31,0,0.00,2,12,20,16,12,16,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,18
1666834211-97957bff-e442-4550-81c4-eccaa7af8541,1666834211.9094193,['323467581883395746'],"[{'hp_ratio': (0, 36), 'class': [('Monk', 4)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 9, 'dexterity': 17, 'constitution': 12, 'intelligence': 8, 'wisdom': 15, 'charisma': 14}}]","[{'monster_id': '08aab436-fe91-42c3-be4a-c421cc2efdcb', 'monster_code': 'DW1', 'monster_name': 'Dire Wolf', 'level': 1.0}, {'monster_id': '223cd6b7-4cba-44c5-ab30-3419d02df2f9', 'monster_code': 'DW2', 'monster_name': 'Dire Wolf', 'level': 1.0}, {'monster_id': '6f382597-d5a7-4fa6-8047-a1c811398dd3', 'monster_code': 'DW3', 'monster_name': 'Dire Wolf', 'level': 1.0}, {'monster_id': 'eed75e03-0a7b-4479-b78c-b92832d7ef2b', 'monster_code': 'DW5', 'monster_name': 'Dire Wolf', 'level': 1.0}, {'monster_id': 'ee02b5a6-b05d-43d3-914a-e6e8e5c205d4', 'monster_code': 'DW4', 'monster_name': 'Dire Wolf', 'level': 1.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Monk', 4)]",['Monk'],"[(0, 36)]",[15],[2],[9],[17],[12],[8],[15],[14],"['Dire Wolf', 'Dire Wolf', 'Dire Wolf', 'Dire Wolf', 'Dire Wolf']",5,5,4,0,0,0,0,0,0,0,0,0,15,36,0,0.00,2,9,17,12,8,15,14,0.2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0
1665153430-058850b6-32a8-4cb0-ba6c-4cc004d7814b,1665153430.6711836,['163432491052587407'],"[{'hp_ratio': None, 'class': [('Rogue', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 6, 'dexterity': 19, 'constitution': 16, 'intelligence': 13, 'wisdom': 12, 'charisma': 12}}, {'hp_ratio': (0, 32), 'class': [('Wizard', 6)], 'slots': {'1': 3, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 10, 'stats': {'prof_bonus': 3, 'strength': 4, 'dexterity': 11, 'constitution': 13, 'intelligence': 18, 'wisdom': 17, 'charisma': 16}}]","[{'monster_id': '56f572b6-5960-4f7d-ac1d-7b6640b23fae', 'monster_code': 'RA1', 'monster_name': 'Rakshasa', 'level': 13.0}]",1,"{'1': 3, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Rogue', 1), ('Wizard', 6)]","['Rogue', 'Wizard']","[(0, 32)]","[14, 10]","[2, 3]","[6, 4]","[19, 11]","[16, 13]","[13, 18]","[12, 17]","[12, 16]",['Rakshasa'],1,13,7,3,3,2,0,0,0,0,0,0,24,32,0,0.00,5,10,30,29,31,29,28,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,13,133
1662592060-ccf4719d-8a4a-4561-83e6-abf4963a4afa,1662592060.7611446,['240841653859895464'],"[{'hp_ratio': (0, 27), 'class': [('Cleric', 3)], 'slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 17, 'constitution': 17, 'intelligence': 12, 'wisdom': 19, 'charisma': 13}}]","[{'monster_id': 'd46d2f0f-1d2c-41b9-b0a8-b24882654000', 'monster_code': 'LI1', 'monster_name': 'Lion', 'level': 1.0}, {'monster_id': 'f0f6b46f-2726-4387-865d-323c02d5c3f6', 'monster_code': 'LI1', 'monster_name': 'Lion', 'level': 1.0}, {'monster_id': 'a9c34b91-913c-438f-9405-8f40003320bb', 'monster_code': 'HO1', 'monster_name': 'Half-Ogre', 'level': 1.0}, {'monster_id': 'bcd94ec4-66c7-44c4-b6b8-42df123dcb41', 'monster_code': 'SD2', 'monster_name': 'Spined Devil', 'level': 2.0}, {'monster_id': 'e4076d15-26b2-4fe8-a32a-8ac75e8c1fd1', 'monster_code': 'SD1', 'monster_name': 'Spined Devil', 'level': 2.0}, {'monster_id': '4e7f5df8-388f-455e-9254-75973434a3d7', 'monster_code': 'LE1', 'monster_name': 'Leucrotta', 'level': 3.0}]",1,"{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 3)]",['Cleric'],"[(0, 27)]",[18],[2],[16],[17],[17],[12],[19],[13],"['Lion', 'Lion', 'Half-Ogre', 'Spined Devil', 'Spined Devil', 'Leucrotta']",6,10,3,4,2,0,0,0,0,0,0,0,18,27,0,0.00,2,16,17,17,12,19,13,0.1666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,1,0,20,58
1664019688-55b366a9-597d-4e9a-87cb-f63cc6522a78,1664019688.8888724,['176588704091156599'],"[{'hp_ratio': (0, 136), 'class': [('Monk', 19)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 22, 'stats': {'prof_bonus': 6, 'strength': 14, 'dexterity': 18, 'constitution': 14, 'intelligence': 14, 'wisdom': 20, 'charisma': 11}}]","[{'monster_id': 'fae5fdc0-e1c8-4de3-a4e2-b35b0bcd02be', 'monster_code': 'LI2', 'monster_name': 'Lich', 'level': 21.0}, {'monster_id': '83c1c30f-057a-40e9-bab9-978291d4b491', 'monster_code': 'LI1', 'monster_name': 'Lich', 'level': 21.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Monk', 19)]",['Monk'],"[(0, 136)]",[22],[6],[14],[18],[14],[14],[20],[11],"['Lich', 'Lich']",2,42,19,0,0,0,0,0,0,0,0,0,22,136,0,0.00,6,14,18,14,14,20,11,0.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0
1663997276-eb8c6371-95db-45cd-9ce2-3f7494630fd5,1663997276.1823587,['327601077009165698'],"[{'hp_ratio': (0, 44), 'class': [('Ranger', 4)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 10, 'constitution': 18, 'intelligence': 10, 'wisdom': 16, 'charisma': 9}}]","[{'monster_id': '6a02e822-4b76-490b-af14-7d6eb7aaf525', 'monster_code': 'PS1', 'monster_name': 'Pseudodragon', 'level': 0.25}, {'monster_id': '1cfeb797-e1d6-4ae1-aaf5-6a2c5a306f0d', 'monster_code': 'KO8', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': 'd0acb24e-886f-4ed9-9061-e3d71cd6d23e', 'monster_code': 'KO4', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': 'af92ae3b-801c-4c18-bb76-67563a28cdcd', 'monster_code': 'KO6', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': '416ef27b-92cb-4ed5-85aa-ecb965927e06', 'monster_code': 'KO2', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': '40b5147b-73f7-40d5-9f65-43cb36ac8667', 'monster_code': 'KO7', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': '2593c787-db47-425e-8928-6abe266bdc92', 'monster_code': 'KO3', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': '391a291e-ceec-483a-8107-de436315be33', 'monster_code': 'KO5', 'monster_name': 'Kobold', 'level': 0.125}, {'monster_id': '32b4ad98-7623-40a5-b260-5b49586ddda4', 'monster_code': 'KO1', 'monster_name': 'Kobold', 'level': 0.125}]",1,"{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Ranger', 4)]",['Ranger'],"[(0, 44)]",[16],[2],[18],[10],[18],[10],[16],[9],"['Pseudodragon', 'Kobold', 'Kobold', 'Kobold', 'Kobold', 'Kobold', 'Kobold', 'Kobold', 'Kobold']",9,1.25,4,3,0,0,0,0,0,0,0,0,16,44,0,0.00,2,18,10,18,10,16,9,0.1111111111111111,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3.125,18
1659186903-5df8d8aa-d89d-408c-8be3-6ccaa05596c4,1659186903.077243,"['531204567807557136', '640172978900337268']","[{'hp_ratio': (0, 8), 'class': [('Sorcerer', 1)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 2, 'strength': 9, 'dexterity': 16, 'constitution': 13, 'intelligence': 10, 'wisdom': 10, 'charisma': 20}}, {'hp_ratio': (0, 28), 'class': [('Rogue', 1), ('Barbarian', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 2, 'strength': 14, 'dexterity': 18, 'constitution': 15, 'intelligence': 12, 'wisdom': 14, 'charisma': 9}}]","[{'monster_id': 'e6ef9999-ad26-42e8-85ec-d7477fbb8559', 'monster_code': 'OR2', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '37b80c11-d672-4ace-837c-425547835694', 'monster_code': 'OR3', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': 'df4fea53-d8cd-48c1-a2a1-417c356254fc', 'monster_code': 'OR5', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '526ad111-6ec7-4a78-a492-d537c9122afd', 'monster_code': 'OR6', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '3d6145d5-0c56-4e20-a0da-6cd63af8cec6', 'monster_code': 'OR1', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '79fc277b-dfba-455c-bb2a-50cd66a7bc40', 'monster_code': 'OR4', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': 'd89657c4-1a42-426f-9119-6ac5e4a14c22', 'monster_code': 'OR7', 'monster_name': 'Orc', 'level': 0.5}]",2,"{'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Sorcerer', 1), ('Rogue', 1), ('Barbarian', 2)]","['Sorcerer', 'Rogue', 'Barbarian']","[(0, 8), (0, 28)]","[16, 16]","[2, 2]","[9, 14]","[16, 18]","[13, 15]","[10, 12]","[10, 14]","[20, 9]","['Orc', 'Orc', 'Orc', 'Orc', 'Orc', 'Orc', 'Orc']",7,3.5,4,2,0,0,0,0,0,0,0,0,32,36,0,0.00,4,23,34,28,22,24,29,0.2857142857142857,3.5,0,0,0,1,0,0,0,0,0,0,1,0,1,8.75,12
1653869871-e7fd0606-de62-4688-a55b-ae4c25a14beb,1653869871.8393705,['176588704091156599'],"[{'hp_ratio': (0, 38), 'class': [('Monk', 4), ('Cleric', 1)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 3, 'strength': 14, 'dexterity': 16, 'constitution': 14, 'intelligence': 10, 'wisdom': 13, 'charisma': 13}}]","[{'monster_id': '3bdb4cc1-6ca9-47e8-9610-d68ef68c2bf1', 'monster_code': 'Midnight', 'monster_name': 'Flying Sword', 'level': 0.25}, {'monster_id': '5fec381e-c108-4821-aef4-434f0e03a0be', 'monster_code': 'Daylight', 'monster_name': 'Flying Sword', 'level': 0.25}, {'monster_id': '1f9740a1-5889-480f-8562-4fd49b2687f0', 'monster_code': 'Midnight', 'monster_name': 'Black Dragon Wyrmling', 'level': 2.0}]",1,"{'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Monk', 4), ('Cleric', 1)]","['Monk', 'Cleric']","[(0, 38)]",[14],[3],[14],[16],[14],[10],[13],[13],"['Flying Sword', 'Flying Sword', 'Black Dragon Wyrmling']",3,2.5,5,2,0,0,0,0,0,0,0,0,14,38,0,0.00,3,14,16,14,10,13,13,0.3333333333333333,3,0,0,0,0,0,0,0,1,0,0,0,1,0,5,12
1656102315-8f574af1-62b0-4274-8cbf-d9ae23e60f1a,1656102315.436648,['181696446652250130'],"[{'hp_ratio': (0, 157), 'class': [('Paladin', 9), ('Sorcerer', 6)], 'slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 3, '5': 2, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 24, 'stats': {'prof_bonus': 5, 'strength': 18, 'dexterity': 6, 'constitution': 20, 'intelligence': 11, 'wisdom': 15, 'charisma': 20}}]","[{'monster_id': 'e4e4479e-c457-4bfd-88a7-101dbfa347dd', 'monster_code': 'SvZ1', 'monster_name': 'Strahd von Zarovich', 'level': 15.0}, {'monster_id': 'd3f4c775-c794-4078-9f36-54fceb2dd4e4', 'monster_code': 'TI1', 'monster_name': 'Tigrex', 'level': 16.0}, {'monster_id': '0c851ba7-4bd8-4cb9-96e4-30c15475654c', 'monster_code': 'TR1', 'monster_name': 'Tyrannosaurus Rex', 'level': 8.0}, {'monster_id': '1ca6d2a3-2bf5-4ec8-8301-2c8bb39d4717', 'monster_code': 'TR1', 'monster_name': 'Tyrannosaurus Rex', 'level': 8.0}]",1,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 3, '5': 2, '6': 0, '7': 0, '8': 0, '9': 0}","[('Paladin', 9), ('Sorcerer', 6)]","['Paladin', 'Sorcerer']","[(0, 157)]",[24],[5],[18],[6],[20],[11],[15],[20],"['Strahd von Zarovich', 'Tigrex', 'Tyrannosaurus Rex', 'Tyrannosaurus Rex']",4,47,15,1,0,0,0,1,0,0,0,0,24,157,0,0.00,5,18,6,20,11,15,20,0.25,4,0,0,0,0,0,0,0,0,1,0,0,0,1,94,70
1669669706-75f01a89-53d8-41ce-b7ff-30d48d8c8d91,1669669706.9219854,['404773801269997585'],"[{'hp_ratio': (0, 12), 'class': [('Fighter', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 12, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 14, 'constitution': 15, 'intelligence': 11, 'wisdom': 13, 'charisma': 9}}]","[{'monster_id': 'c67db1fd-0ba3-49a7-b6c9-804da068abc5', 'monster_code': 'ID1', 'monster_name': 'Irradiated Direwolf', 'level': 4.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 1)]",['Fighter'],"[(0, 12)]",[12],[2],[16],[14],[15],[11],[13],[9],['Irradiated Direwolf'],1,4,1,0,0,0,0,0,0,0,0,0,12,12,0,0.00,2,16,14,15,11,13,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
1655775587-4107544f-4dc4-4862-954b-c3e1c416f5f7,1655775587.7623255,['248402495328471525'],"[{'hp_ratio': (0, 55), 'class': [('Cleric', 6)], 'slots': {'1': 3, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 3, 'strength': 13, 'dexterity': 14, 'constitution': 15, 'intelligence': 11, 'wisdom': 20, 'charisma': 12}}]","[{'monster_id': '20268182-fe64-4d09-a9dc-91057a8fe51e', 'monster_code': 'SB1', 'monster_name': 'Sahuagin Blademaster', 'level': 6.0}]",1,"{'1': 3, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 6)]",['Cleric'],"[(0, 55)]",[18],[3],[13],[14],[15],[11],[20],[12],['Sahuagin Blademaster'],1,6,6,3,2,2,0,0,0,0,0,0,18,55,0,0.00,3,13,14,15,11,20,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,116
